site_code year month day hour minute second latitude longitude altitude_final type_altitude year_end month_end day_end hour_end minute_end second_end
ABT 2020 10 25 23 00 00 49.0114 -122.3353 33 0 2020 10 26 00 00 00
ABT 2020 10 26 23 00 00 49.0114 -122.3353 33 0 2020 10 27 00 00 00
ABT 2020 10 27 23 00 00 49.0114 -122.3353 33 0 2020 10 28 00 00 00
ABT 2020 10 28 23 00 00 49.0114 -122.3353 33 0 2020 10 29 00 00 00
ABT 2020 10 29 23 00 00 49.0114 -122.3353 33 0 2020 10 30 00 00 00
ABT 2020 10 30 23 00 00 49.0114 -122.3353 33 0 2020 10 31 00 00 00
ABT 2020 10 31 23 00 00 49.0114 -122.3353 33 0 2020 11 01 00 00 00
ABT 2020 11 01 23 00 00 49.0114 -122.3353 33 0 2020 11 02 00 00 00
ABT 2020 11 02 23 00 00 49.0114 -122.3353 33 0 2020 11 03 00 00 00
ABT 2020 11 03 23 00 00 49.0114 -122.3353 33 0 2020 11 04 00 00 00
ABT 2020 11 04 23 00 00 49.0114 -122.3353 33 0 2020 11 05 00 00 00
ABT 2020 11 05 23 00 00 49.0114 -122.3353 33 0 2020 11 06 00 00 00
ABT 2020 11 06 23 00 00 49.0114 -122.3353 33 0 2020 11 07 00 00 00
ABT 2020 11 07 23 00 00 49.0114 -122.3353 33 0 2020 11 08 00 00 00
ABT 2020 11 08 23 00 00 49.0114 -122.3353 33 0 2020 11 09 00 00 00
ABT 2020 11 09 23 00 00 49.0114 -122.3353 33 0 2020 11 10 00 00 00
ABT 2020 11 10 23 00 00 49.0114 -122.3353 33 0 2020 11 11 00 00 00
ABT 2020 11 11 23 00 00 49.0114 -122.3353 33 0 2020 11 12 00 00 00
ABT 2020 11 12 23 00 00 49.0114 -122.3353 33 0 2020 11 13 00 00 00
ABT 2020 11 13 23 00 00 49.0114 -122.3353 33 0 2020 11 14 00 00 00
ABT 2020 11 14 23 00 00 49.0114 -122.3353 33 0 2020 11 15 00 00 00
ABT 2020 11 15 23 00 00 49.0114 -122.3353 33 0 2020 11 16 00 00 00
ABT 2020 11 16 23 00 00 49.0114 -122.3353 33 0 2020 11 17 00 00 00
ABT 2020 11 17 23 00 00 49.0114 -122.3353 33 0 2020 11 18 00 00 00
ABT 2020 11 18 23 00 00 49.0114 -122.3353 33 0 2020 11 19 00 00 00
ABT 2020 11 19 23 00 00 49.0114 -122.3353 33 0 2020 11 20 00 00 00
ABT 2020 11 20 23 00 00 49.0114 -122.3353 33 0 2020 11 21 00 00 00
ABT 2020 11 21 23 00 00 49.0114 -122.3353 33 0 2020 11 22 00 00 00
ABT 2020 11 22 23 00 00 49.0114 -122.3353 33 0 2020 11 23 00 00 00
ABT 2020 11 23 23 00 00 49.0114 -122.3353 33 0 2020 11 24 00 00 00
ABT 2020 11 24 23 00 00 49.0114 -122.3353 33 0 2020 11 25 00 00 00
ABT 2020 11 25 23 00 00 49.0114 -122.3353 33 0 2020 11 26 00 00 00
ABT 2020 11 26 23 00 00 49.0114 -122.3353 33 0 2020 11 27 00 00 00
ABT 2020 11 27 23 00 00 49.0114 -122.3353 33 0 2020 11 28 00 00 00
ABT 2020 11 28 23 00 00 49.0114 -122.3353 33 0 2020 11 29 00 00 00
ABT 2020 11 29 23 00 00 49.0114 -122.3353 33 0 2020 11 30 00 00 00
ABT 2020 11 30 23 00 00 49.0114 -122.3353 33 0 2020 12 01 00 00 00
ABT 2020 12 01 23 00 00 49.0114 -122.3353 33 0 2020 12 02 00 00 00
ABT 2020 12 02 23 00 00 49.0114 -122.3353 33 0 2020 12 03 00 00 00
ABT 2020 12 03 23 00 00 49.0114 -122.3353 33 0 2020 12 04 00 00 00
ABT 2020 12 04 23 00 00 49.0114 -122.3353 33 0 2020 12 05 00 00 00
ABT 2020 12 05 23 00 00 49.0114 -122.3353 33 0 2020 12 06 00 00 00
ABT 2020 12 06 23 00 00 49.0114 -122.3353 33 0 2020 12 07 00 00 00
ABT 2020 12 07 23 00 00 49.0114 -122.3353 33 0 2020 12 08 00 00 00
ABT 2020 12 08 23 00 00 49.0114 -122.3353 33 0 2020 12 09 00 00 00
ABT 2020 12 09 23 00 00 49.0114 -122.3353 33 0 2020 12 10 00 00 00
ABT 2020 12 10 23 00 00 49.0114 -122.3353 33 0 2020 12 11 00 00 00
ABT 2020 12 11 23 00 00 49.0114 -122.3353 33 0 2020 12 12 00 00 00
ABT 2020 12 12 23 00 00 49.0114 -122.3353 33 0 2020 12 13 00 00 00
ABT 2020 12 13 23 00 00 49.0114 -122.3353 33 0 2020 12 14 00 00 00
ABT 2020 12 14 23 00 00 49.0114 -122.3353 33 0 2020 12 15 00 00 00
ABT 2020 12 15 23 00 00 49.0114 -122.3353 33 0 2020 12 16 00 00 00
ABT 2020 12 16 23 00 00 49.0114 -122.3353 33 0 2020 12 17 00 00 00
ABT 2020 12 17 23 00 00 49.0114 -122.3353 33 0 2020 12 18 00 00 00
ABT 2020 12 18 23 00 00 49.0114 -122.3353 33 0 2020 12 19 00 00 00
ABT 2020 12 19 23 00 00 49.0114 -122.3353 33 0 2020 12 20 00 00 00
ABT 2020 12 20 23 00 00 49.0114 -122.3353 33 0 2020 12 21 00 00 00
ABT 2020 12 21 23 00 00 49.0114 -122.3353 33 0 2020 12 22 00 00 00
ABT 2020 12 22 23 00 00 49.0114 -122.3353 33 0 2020 12 23 00 00 00
ABT 2020 12 23 23 00 00 49.0114 -122.3353 33 0 2020 12 24 00 00 00
ABT 2020 12 24 23 00 00 49.0114 -122.3353 33 0 2020 12 25 00 00 00
ABT 2020 12 25 23 00 00 49.0114 -122.3353 33 0 2020 12 26 00 00 00
ABT 2020 12 26 23 00 00 49.0114 -122.3353 33 0 2020 12 27 00 00 00
ABT 2020 12 27 23 00 00 49.0114 -122.3353 33 0 2020 12 28 00 00 00
ABT 2020 12 28 23 00 00 49.0114 -122.3353 33 0 2020 12 29 00 00 00
ABT 2020 12 29 23 00 00 49.0114 -122.3353 33 0 2020 12 30 00 00 00
ABT 2020 12 30 23 00 00 49.0114 -122.3353 33 0 2020 12 31 00 00 00
ABT 2020 12 31 23 00 00 49.0114 -122.3353 33 0 2021 01 01 00 00 00
BCK 2019 12 01 21 00 00 62.7981 -115.9194 60 0 2019 12 01 22 00 00
BCK 2019 12 02 21 00 00 62.7981 -115.9194 60 0 2019 12 02 22 00 00
BCK 2019 12 03 21 00 00 62.7981 -115.9194 60 0 2019 12 03 22 00 00
BCK 2019 12 04 21 00 00 62.7981 -115.9194 60 0 2019 12 04 22 00 00
BCK 2019 12 05 21 00 00 62.7981 -115.9194 60 0 2019 12 05 22 00 00
BCK 2019 12 06 21 00 00 62.7981 -115.9194 60 0 2019 12 06 22 00 00
BCK 2019 12 07 21 00 00 62.7981 -115.9194 60 0 2019 12 07 22 00 00
BCK 2019 12 08 21 00 00 62.7981 -115.9194 60 0 2019 12 08 22 00 00
BCK 2019 12 09 21 00 00 62.7981 -115.9194 60 0 2019 12 09 22 00 00
BCK 2019 12 10 21 00 00 62.7981 -115.9194 60 0 2019 12 10 22 00 00
BCK 2019 12 11 21 00 00 62.7981 -115.9194 60 0 2019 12 11 22 00 00
BCK 2019 12 12 21 00 00 62.7981 -115.9194 60 0 2019 12 12 22 00 00
BCK 2019 12 13 21 00 00 62.7981 -115.9194 60 0 2019 12 13 22 00 00
BCK 2019 12 14 21 00 00 62.7981 -115.9194 60 0 2019 12 14 22 00 00
BCK 2019 12 15 21 00 00 62.7981 -115.9194 60 0 2019 12 15 22 00 00
BCK 2019 12 16 21 00 00 62.7981 -115.9194 60 0 2019 12 16 22 00 00
BCK 2019 12 17 21 00 00 62.7981 -115.9194 60 0 2019 12 17 22 00 00
BCK 2019 12 18 21 00 00 62.7981 -115.9194 60 0 2019 12 18 22 00 00
BCK 2019 12 19 21 00 00 62.7981 -115.9194 60 0 2019 12 19 22 00 00
BCK 2019 12 20 21 00 00 62.7981 -115.9194 60 0 2019 12 20 22 00 00
BCK 2019 12 21 21 00 00 62.7981 -115.9194 60 0 2019 12 21 22 00 00
BCK 2019 12 22 21 00 00 62.7981 -115.9194 60 0 2019 12 22 22 00 00
BCK 2019 12 23 21 00 00 62.7981 -115.9194 60 0 2019 12 23 22 00 00
BCK 2019 12 24 21 00 00 62.7981 -115.9194 60 0 2019 12 24 22 00 00
BCK 2019 12 25 21 00 00 62.7981 -115.9194 60 0 2019 12 25 22 00 00
BCK 2019 12 26 21 00 00 62.7981 -115.9194 60 0 2019 12 26 22 00 00
BCK 2019 12 27 21 00 00 62.7981 -115.9194 60 0 2019 12 27 22 00 00
BCK 2019 12 28 21 00 00 62.7981 -115.9194 60 0 2019 12 28 22 00 00
BCK 2019 12 29 21 00 00 62.7981 -115.9194 60 0 2019 12 29 22 00 00
BCK 2019 12 30 21 00 00 62.7981 -115.9194 60 0 2019 12 30 22 00 00
BCK 2019 12 31 21 00 00 62.7981 -115.9194 60 0 2019 12 31 22 00 00
BCK 2020 01 01 21 00 00 62.7981 -115.9194 60 0 2020 01 01 22 00 00
BCK 2020 01 02 21 00 00 62.7981 -115.9194 60 0 2020 01 02 22 00 00
BCK 2020 01 03 21 00 00 62.7981 -115.9194 60 0 2020 01 03 22 00 00
BCK 2020 01 04 21 00 00 62.7981 -115.9194 60 0 2020 01 04 22 00 00
BCK 2020 01 05 21 00 00 62.7981 -115.9194 60 0 2020 01 05 22 00 00
BCK 2020 01 06 21 00 00 62.7981 -115.9194 60 0 2020 01 06 22 00 00
BCK 2020 01 07 21 00 00 62.7981 -115.9194 60 0 2020 01 07 22 00 00
BCK 2020 01 08 21 00 00 62.7981 -115.9194 60 0 2020 01 08 22 00 00
BCK 2020 01 09 21 00 00 62.7981 -115.9194 60 0 2020 01 09 22 00 00
BCK 2020 02 23 21 00 00 62.7981 -115.9194 60 0 2020 02 23 22 00 00
BCK 2020 02 24 21 00 00 62.7981 -115.9194 60 0 2020 02 24 22 00 00
BCK 2020 02 25 21 00 00 62.7981 -115.9194 60 0 2020 02 25 22 00 00
BCK 2020 02 26 21 00 00 62.7981 -115.9194 60 0 2020 02 26 22 00 00
BCK 2020 02 27 21 00 00 62.7981 -115.9194 60 0 2020 02 27 22 00 00
BCK 2020 02 28 21 00 00 62.7981 -115.9194 60 0 2020 02 28 22 00 00
BCK 2020 02 29 21 00 00 62.7981 -115.9194 60 0 2020 02 29 22 00 00
BCK 2020 03 01 21 00 00 62.7981 -115.9194 60 0 2020 03 01 22 00 00
BCK 2020 03 02 21 00 00 62.7981 -115.9194 60 0 2020 03 02 22 00 00
BCK 2020 03 03 21 00 00 62.7981 -115.9194 60 0 2020 03 03 22 00 00
BCK 2020 03 04 21 00 00 62.7981 -115.9194 60 0 2020 03 04 22 00 00
BCK 2020 03 05 21 00 00 62.7981 -115.9194 60 0 2020 03 05 22 00 00
BCK 2020 03 06 21 00 00 62.7981 -115.9194 60 0 2020 03 06 22 00 00
BCK 2020 03 07 21 00 00 62.7981 -115.9194 60 0 2020 03 07 22 00 00
BCK 2020 03 08 21 00 00 62.7981 -115.9194 60 0 2020 03 08 22 00 00
BCK 2020 03 09 21 00 00 62.7981 -115.9194 60 0 2020 03 09 22 00 00
BCK 2020 03 10 21 00 00 62.7981 -115.9194 60 0 2020 03 10 22 00 00
BCK 2020 03 11 21 00 00 62.7981 -115.9194 60 0 2020 03 11 22 00 00
BCK 2020 03 12 21 00 00 62.7981 -115.9194 60 0 2020 03 12 22 00 00
BCK 2020 03 13 21 00 00 62.7981 -115.9194 60 0 2020 03 13 22 00 00
BCK 2020 03 14 21 00 00 62.7981 -115.9194 60 0 2020 03 14 22 00 00
BCK 2020 03 15 21 00 00 62.7981 -115.9194 60 0 2020 03 15 22 00 00
BCK 2020 03 16 21 00 00 62.7981 -115.9194 60 0 2020 03 16 22 00 00
BCK 2020 03 17 21 00 00 62.7981 -115.9194 60 0 2020 03 17 22 00 00
BCK 2020 03 18 21 00 00 62.7981 -115.9194 60 0 2020 03 18 22 00 00
BCK 2020 03 19 21 00 00 62.7981 -115.9194 60 0 2020 03 19 22 00 00
BCK 2020 03 20 21 00 00 62.7981 -115.9194 60 0 2020 03 20 22 00 00
BCK 2020 03 21 21 00 00 62.7981 -115.9194 60 0 2020 03 21 22 00 00
BCK 2020 03 22 21 00 00 62.7981 -115.9194 60 0 2020 03 22 22 00 00
BCK 2020 03 23 21 00 00 62.7981 -115.9194 60 0 2020 03 23 22 00 00
BCK 2020 03 24 21 00 00 62.7981 -115.9194 60 0 2020 03 24 22 00 00
BCK 2020 03 25 21 00 00 62.7981 -115.9194 60 0 2020 03 25 22 00 00
BCK 2020 03 26 21 00 00 62.7981 -115.9194 60 0 2020 03 26 22 00 00
BCK 2020 03 27 21 00 00 62.7981 -115.9194 60 0 2020 03 27 22 00 00
BCK 2020 03 28 21 00 00 62.7981 -115.9194 60 0 2020 03 28 22 00 00
BCK 2020 03 29 21 00 00 62.7981 -115.9194 60 0 2020 03 29 22 00 00
BCK 2020 03 30 21 00 00 62.7981 -115.9194 60 0 2020 03 30 22 00 00
BCK 2020 03 31 21 00 00 62.7981 -115.9194 60 0 2020 03 31 22 00 00
BCK 2020 04 01 21 00 00 62.7981 -115.9194 60 0 2020 04 01 22 00 00
BCK 2020 04 02 21 00 00 62.7981 -115.9194 60 0 2020 04 02 22 00 00
BCK 2020 04 03 21 00 00 62.7981 -115.9194 60 0 2020 04 03 22 00 00
BCK 2020 04 04 21 00 00 62.7981 -115.9194 60 0 2020 04 04 22 00 00
BCK 2020 04 05 21 00 00 62.7981 -115.9194 60 0 2020 04 05 22 00 00
BCK 2020 04 06 21 00 00 62.7981 -115.9194 60 0 2020 04 06 22 00 00
BCK 2020 04 07 21 00 00 62.7981 -115.9194 60 0 2020 04 07 22 00 00
BCK 2020 04 08 21 00 00 62.7981 -115.9194 60 0 2020 04 08 22 00 00
BCK 2020 04 09 21 00 00 62.7981 -115.9194 60 0 2020 04 09 22 00 00
BCK 2020 04 10 21 00 00 62.7981 -115.9194 60 0 2020 04 10 22 00 00
BCK 2020 04 11 21 00 00 62.7981 -115.9194 60 0 2020 04 11 22 00 00
BCK 2020 04 12 21 00 00 62.7981 -115.9194 60 0 2020 04 12 22 00 00
BCK 2020 04 13 21 00 00 62.7981 -115.9194 60 0 2020 04 13 22 00 00
BCK 2020 04 14 21 00 00 62.7981 -115.9194 60 0 2020 04 14 22 00 00
BCK 2020 04 15 21 00 00 62.7981 -115.9194 60 0 2020 04 15 22 00 00
BCK 2020 04 16 21 00 00 62.7981 -115.9194 60 0 2020 04 16 22 00 00
BCK 2020 04 17 21 00 00 62.7981 -115.9194 60 0 2020 04 17 22 00 00
BCK 2020 04 18 21 00 00 62.7981 -115.9194 60 0 2020 04 18 22 00 00
BCK 2020 04 19 21 00 00 62.7981 -115.9194 60 0 2020 04 19 22 00 00
BCK 2020 04 20 21 00 00 62.7981 -115.9194 60 0 2020 04 20 22 00 00
BCK 2020 04 21 21 00 00 62.7981 -115.9194 60 0 2020 04 21 22 00 00
BCK 2020 04 22 21 00 00 62.7981 -115.9194 60 0 2020 04 22 22 00 00
BCK 2020 04 23 21 00 00 62.7981 -115.9194 60 0 2020 04 23 22 00 00
BCK 2020 04 24 21 00 00 62.7981 -115.9194 60 0 2020 04 24 22 00 00
BCK 2020 04 25 21 00 00 62.7981 -115.9194 60 0 2020 04 25 22 00 00
BCK 2020 04 26 21 00 00 62.7981 -115.9194 60 0 2020 04 26 22 00 00
BCK 2020 04 27 21 00 00 62.7981 -115.9194 60 0 2020 04 27 22 00 00
BCK 2020 04 28 21 00 00 62.7981 -115.9194 60 0 2020 04 28 22 00 00
BCK 2020 04 29 21 00 00 62.7981 -115.9194 60 0 2020 04 29 22 00 00
BCK 2020 04 30 21 00 00 62.7981 -115.9194 60 0 2020 04 30 22 00 00
BCK 2020 05 01 21 00 00 62.7981 -115.9194 60 0 2020 05 01 22 00 00
BCK 2020 05 02 21 00 00 62.7981 -115.9194 60 0 2020 05 02 22 00 00
BCK 2020 05 03 21 00 00 62.7981 -115.9194 60 0 2020 05 03 22 00 00
BCK 2020 05 04 21 00 00 62.7981 -115.9194 60 0 2020 05 04 22 00 00
BCK 2020 05 05 21 00 00 62.7981 -115.9194 60 0 2020 05 05 22 00 00
BCK 2020 05 06 21 00 00 62.7981 -115.9194 60 0 2020 05 06 22 00 00
BCK 2020 05 07 21 00 00 62.7981 -115.9194 60 0 2020 05 07 22 00 00
BCK 2020 05 08 21 00 00 62.7981 -115.9194 60 0 2020 05 08 22 00 00
BCK 2020 05 09 21 00 00 62.7981 -115.9194 60 0 2020 05 09 22 00 00
BCK 2020 05 10 21 00 00 62.7981 -115.9194 60 0 2020 05 10 22 00 00
BCK 2020 05 11 21 00 00 62.7981 -115.9194 60 0 2020 05 11 22 00 00
BCK 2020 05 12 21 00 00 62.7981 -115.9194 60 0 2020 05 12 22 00 00
BCK 2020 05 13 21 00 00 62.7981 -115.9194 60 0 2020 05 13 22 00 00
BCK 2020 05 14 21 00 00 62.7981 -115.9194 60 0 2020 05 14 22 00 00
BCK 2020 05 15 21 00 00 62.7981 -115.9194 60 0 2020 05 15 22 00 00
BCK 2020 05 16 21 00 00 62.7981 -115.9194 60 0 2020 05 16 22 00 00
BCK 2020 05 17 21 00 00 62.7981 -115.9194 60 0 2020 05 17 22 00 00
BCK 2020 05 18 21 00 00 62.7981 -115.9194 60 0 2020 05 18 22 00 00
BCK 2020 05 19 21 00 00 62.7981 -115.9194 60 0 2020 05 19 22 00 00
BCK 2020 05 20 21 00 00 62.7981 -115.9194 60 0 2020 05 20 22 00 00
BCK 2020 05 21 21 00 00 62.7981 -115.9194 60 0 2020 05 21 22 00 00
BCK 2020 05 22 21 00 00 62.7981 -115.9194 60 0 2020 05 22 22 00 00
BCK 2020 05 23 21 00 00 62.7981 -115.9194 60 0 2020 05 23 22 00 00
BCK 2020 05 24 21 00 00 62.7981 -115.9194 60 0 2020 05 24 22 00 00
BCK 2020 05 25 21 00 00 62.7981 -115.9194 60 0 2020 05 25 22 00 00
BCK 2020 05 26 21 00 00 62.7981 -115.9194 60 0 2020 05 26 22 00 00
BCK 2020 05 27 21 00 00 62.7981 -115.9194 60 0 2020 05 27 22 00 00
BCK 2020 05 28 21 00 00 62.7981 -115.9194 60 0 2020 05 28 22 00 00
BCK 2020 05 29 21 00 00 62.7981 -115.9194 60 0 2020 05 29 22 00 00
BCK 2020 05 30 21 00 00 62.7981 -115.9194 60 0 2020 05 30 22 00 00
BCK 2020 05 31 21 00 00 62.7981 -115.9194 60 0 2020 05 31 22 00 00
BCK 2020 06 01 21 00 00 62.7981 -115.9194 60 0 2020 06 01 22 00 00
BCK 2020 06 02 21 00 00 62.7981 -115.9194 60 0 2020 06 02 22 00 00
BCK 2020 06 03 21 00 00 62.7981 -115.9194 60 0 2020 06 03 22 00 00
BCK 2020 06 04 21 00 00 62.7981 -115.9194 60 0 2020 06 04 22 00 00
BCK 2020 06 05 21 00 00 62.7981 -115.9194 60 0 2020 06 05 22 00 00
BCK 2020 06 06 21 00 00 62.7981 -115.9194 60 0 2020 06 06 22 00 00
BCK 2020 06 07 21 00 00 62.7981 -115.9194 60 0 2020 06 07 22 00 00
BCK 2020 06 08 21 00 00 62.7981 -115.9194 60 0 2020 06 08 22 00 00
BCK 2020 06 09 21 00 00 62.7981 -115.9194 60 0 2020 06 09 22 00 00
BCK 2020 06 10 21 00 00 62.7981 -115.9194 60 0 2020 06 10 22 00 00
BCK 2020 06 11 21 00 00 62.7981 -115.9194 60 0 2020 06 11 22 00 00
BCK 2020 06 12 21 00 00 62.7981 -115.9194 60 0 2020 06 12 22 00 00
BCK 2020 06 13 21 00 00 62.7981 -115.9194 60 0 2020 06 13 22 00 00
BCK 2020 06 14 21 00 00 62.7981 -115.9194 60 0 2020 06 14 22 00 00
BCK 2020 06 15 21 00 00 62.7981 -115.9194 60 0 2020 06 15 22 00 00
BCK 2020 06 16 21 00 00 62.7981 -115.9194 60 0 2020 06 16 22 00 00
BCK 2020 06 17 21 00 00 62.7981 -115.9194 60 0 2020 06 17 22 00 00
BCK 2020 06 18 21 00 00 62.7981 -115.9194 60 0 2020 06 18 22 00 00
BCK 2020 06 19 21 00 00 62.7981 -115.9194 60 0 2020 06 19 22 00 00
BCK 2020 06 20 21 00 00 62.7981 -115.9194 60 0 2020 06 20 22 00 00
BCK 2020 06 21 21 00 00 62.7981 -115.9194 60 0 2020 06 21 22 00 00
BCK 2020 06 22 21 00 00 62.7981 -115.9194 60 0 2020 06 22 22 00 00
BCK 2020 06 23 21 00 00 62.7981 -115.9194 60 0 2020 06 23 22 00 00
BCK 2020 06 24 21 00 00 62.7981 -115.9194 60 0 2020 06 24 22 00 00
BCK 2020 06 25 21 00 00 62.7981 -115.9194 60 0 2020 06 25 22 00 00
BCK 2020 06 26 21 00 00 62.7981 -115.9194 60 0 2020 06 26 22 00 00
BCK 2020 06 27 21 00 00 62.7981 -115.9194 60 0 2020 06 27 22 00 00
BCK 2020 06 28 21 00 00 62.7981 -115.9194 60 0 2020 06 28 22 00 00
BCK 2020 06 29 21 00 00 62.7981 -115.9194 60 0 2020 06 29 22 00 00
BCK 2020 06 30 21 00 00 62.7981 -115.9194 60 0 2020 06 30 22 00 00
BCK 2020 07 01 21 00 00 62.7981 -115.9194 60 0 2020 07 01 22 00 00
BCK 2020 07 02 21 00 00 62.7981 -115.9194 60 0 2020 07 02 22 00 00
BCK 2020 07 03 21 00 00 62.7981 -115.9194 60 0 2020 07 03 22 00 00
BCK 2020 07 04 21 00 00 62.7981 -115.9194 60 0 2020 07 04 22 00 00
BCK 2020 07 05 21 00 00 62.7981 -115.9194 60 0 2020 07 05 22 00 00
BCK 2020 07 06 21 00 00 62.7981 -115.9194 60 0 2020 07 06 22 00 00
BCK 2020 07 07 21 00 00 62.7981 -115.9194 60 0 2020 07 07 22 00 00
BCK 2020 07 08 21 00 00 62.7981 -115.9194 60 0 2020 07 08 22 00 00
BCK 2020 07 09 21 00 00 62.7981 -115.9194 60 0 2020 07 09 22 00 00
BCK 2020 07 10 21 00 00 62.7981 -115.9194 60 0 2020 07 10 22 00 00
BCK 2020 07 11 21 00 00 62.7981 -115.9194 60 0 2020 07 11 22 00 00
BCK 2020 07 12 21 00 00 62.7981 -115.9194 60 0 2020 07 12 22 00 00
BCK 2020 07 13 21 00 00 62.7981 -115.9194 60 0 2020 07 13 22 00 00
BCK 2020 07 14 21 00 00 62.7981 -115.9194 60 0 2020 07 14 22 00 00
BCK 2020 07 15 21 00 00 62.7981 -115.9194 60 0 2020 07 15 22 00 00
BCK 2020 07 16 21 00 00 62.7981 -115.9194 60 0 2020 07 16 22 00 00
BCK 2020 07 17 21 00 00 62.7981 -115.9194 60 0 2020 07 17 22 00 00
BCK 2020 07 18 21 00 00 62.7981 -115.9194 60 0 2020 07 18 22 00 00
BCK 2020 07 19 21 00 00 62.7981 -115.9194 60 0 2020 07 19 22 00 00
BCK 2020 07 20 21 00 00 62.7981 -115.9194 60 0 2020 07 20 22 00 00
BCK 2020 07 21 21 00 00 62.7981 -115.9194 60 0 2020 07 21 22 00 00
BCK 2020 07 22 21 00 00 62.7981 -115.9194 60 0 2020 07 22 22 00 00
BCK 2020 07 23 21 00 00 62.7981 -115.9194 60 0 2020 07 23 22 00 00
BCK 2020 07 24 21 00 00 62.7981 -115.9194 60 0 2020 07 24 22 00 00
BCK 2020 07 25 21 00 00 62.7981 -115.9194 60 0 2020 07 25 22 00 00
BCK 2020 07 26 21 00 00 62.7981 -115.9194 60 0 2020 07 26 22 00 00
BCK 2020 07 27 21 00 00 62.7981 -115.9194 60 0 2020 07 27 22 00 00
BCK 2020 07 28 21 00 00 62.7981 -115.9194 60 0 2020 07 28 22 00 00
BCK 2020 07 29 21 00 00 62.7981 -115.9194 60 0 2020 07 29 22 00 00
BCK 2020 07 30 21 00 00 62.7981 -115.9194 60 0 2020 07 30 22 00 00
BCK 2020 07 31 21 00 00 62.7981 -115.9194 60 0 2020 07 31 22 00 00
BCK 2020 08 01 21 00 00 62.7981 -115.9194 60 0 2020 08 01 22 00 00
BCK 2020 08 02 21 00 00 62.7981 -115.9194 60 0 2020 08 02 22 00 00
BCK 2020 08 03 21 00 00 62.7981 -115.9194 60 0 2020 08 03 22 00 00
BCK 2020 08 04 21 00 00 62.7981 -115.9194 60 0 2020 08 04 22 00 00
BCK 2020 08 05 21 00 00 62.7981 -115.9194 60 0 2020 08 05 22 00 00
BCK 2020 08 06 21 00 00 62.7981 -115.9194 60 0 2020 08 06 22 00 00
BCK 2020 08 07 21 00 00 62.7981 -115.9194 60 0 2020 08 07 22 00 00
BCK 2020 08 08 21 00 00 62.7981 -115.9194 60 0 2020 08 08 22 00 00
BCK 2020 08 09 21 00 00 62.7981 -115.9194 60 0 2020 08 09 22 00 00
BCK 2020 08 10 21 00 00 62.7981 -115.9194 60 0 2020 08 10 22 00 00
BCK 2020 08 11 21 00 00 62.7981 -115.9194 60 0 2020 08 11 22 00 00
BCK 2020 08 12 21 00 00 62.7981 -115.9194 60 0 2020 08 12 22 00 00
BCK 2020 08 13 21 00 00 62.7981 -115.9194 60 0 2020 08 13 22 00 00
BCK 2020 08 14 21 00 00 62.7981 -115.9194 60 0 2020 08 14 22 00 00
BCK 2020 08 15 21 00 00 62.7981 -115.9194 60 0 2020 08 15 22 00 00
BCK 2020 08 16 21 00 00 62.7981 -115.9194 60 0 2020 08 16 22 00 00
BCK 2020 08 17 21 00 00 62.7981 -115.9194 60 0 2020 08 17 22 00 00
BCK 2020 08 18 21 00 00 62.7981 -115.9194 60 0 2020 08 18 22 00 00
BCK 2020 08 19 21 00 00 62.7981 -115.9194 60 0 2020 08 19 22 00 00
BCK 2020 08 20 21 00 00 62.7981 -115.9194 60 0 2020 08 20 22 00 00
BCK 2020 08 21 21 00 00 62.7981 -115.9194 60 0 2020 08 21 22 00 00
BCK 2020 08 22 21 00 00 62.7981 -115.9194 60 0 2020 08 22 22 00 00
BCK 2020 08 23 21 00 00 62.7981 -115.9194 60 0 2020 08 23 22 00 00
BCK 2020 08 24 21 00 00 62.7981 -115.9194 60 0 2020 08 24 22 00 00
BCK 2020 08 25 21 00 00 62.7981 -115.9194 60 0 2020 08 25 22 00 00
BCK 2020 08 26 21 00 00 62.7981 -115.9194 60 0 2020 08 26 22 00 00
BCK 2020 08 27 21 00 00 62.7981 -115.9194 60 0 2020 08 27 22 00 00
BCK 2020 08 28 21 00 00 62.7981 -115.9194 60 0 2020 08 28 22 00 00
BCK 2020 09 25 21 00 00 62.7981 -115.9194 60 0 2020 09 25 22 00 00
BCK 2020 09 26 21 00 00 62.7981 -115.9194 60 0 2020 09 26 22 00 00
BCK 2020 09 27 21 00 00 62.7981 -115.9194 60 0 2020 09 27 22 00 00
BCK 2020 09 28 21 00 00 62.7981 -115.9194 60 0 2020 09 28 22 00 00
BCK 2020 09 29 21 00 00 62.7981 -115.9194 60 0 2020 09 29 22 00 00
BCK 2020 09 30 21 00 00 62.7981 -115.9194 60 0 2020 09 30 22 00 00
BCK 2020 10 01 21 00 00 62.7981 -115.9194 60 0 2020 10 01 22 00 00
BCK 2020 10 02 21 00 00 62.7981 -115.9194 60 0 2020 10 02 22 00 00
BCK 2020 10 03 21 00 00 62.7981 -115.9194 60 0 2020 10 03 22 00 00
BCK 2020 10 04 21 00 00 62.7981 -115.9194 60 0 2020 10 04 22 00 00
BCK 2020 10 05 21 00 00 62.7981 -115.9194 60 0 2020 10 05 22 00 00
BCK 2020 10 06 21 00 00 62.7981 -115.9194 60 0 2020 10 06 22 00 00
BCK 2020 10 07 21 00 00 62.7981 -115.9194 60 0 2020 10 07 22 00 00
BCK 2020 10 08 21 00 00 62.7981 -115.9194 60 0 2020 10 08 22 00 00
